chapter,sentence,char,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_length_adj,sum_norm,ch_name
SPAN notes 10 widebridge.txt,"chibo opens a portal to the void, trying to pull the creature into it while we make our escape.",chibo,escape,224,669,10,-1,-4.398496240601504,0.356120826709062,-0.00657473279611585,-0.05040628477022152,Widebridge
SPAN notes 10 widebridge.txt,"xotl stealthily escapes, while rinoa disengages and pulls chibo to safety.",chibo,escapes,227,669,10,-1,-5.398496240601504,0.36089030206677264,-0.008069501107027659,-0.06186617515387872,Widebridge
SPAN notes 10 widebridge.txt,rook grabs it from his hand quickly in an awkward wrestling match.,rook,awkward,229,344,10,-2,-13.398496240601503,0.7111801242236024,-0.038949116978492744,-0.298609896835111,Widebridge
SPAN notes 10 widebridge.txt,"xotl stealthily escapes, while rinoa disengages and pulls chibo to safety.",chibo,safety,235,669,10,1.650375939849624,-3.7481203007518795,0.37360890302066774,-0.0056025714510491475,-0.0429530477913768,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",xotl,chaos,239,282,10,-2,-8.349624060150376,0.9446640316205533,-0.029608595957980054,-0.22699923567784708,Widebridge
SPAN notes 10 widebridge.txt,"running a read the kill on the blood and debris, chibo gets three images, dragon marks - a least mark of the storm, mark of shadow, and mark of handling.",chibo,kill,240,669,10,-3,-6.7481203007518795,0.3815580286168522,-0.010086876383784573,-0.0773327189423484,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",evertonette,effective,240,362,10,3.300751879699248,3.804511278195488,0.6685236768802229,0.010509699663523449,0.08057436408701311,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",evertonette,encourages,245,362,10,3.300751879699248,7.105263157894736,0.6824512534818942,0.01962779877871474,0.15047979063681302,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",xotl,severe,250,282,10,-2,-10.349624060150376,0.9881422924901185,-0.03670079453954034,-0.28137275813647594,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",evertonette,free,251,362,10,1.650375939849624,8.75563909774436,0.6991643454038997,0.02418684833631039,0.18543250391171298,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",xotl,reaches,253,282,10,1.650375939849624,-8.699248120300751,1,-0.030848397589718978,-0.23650438152117884,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",evertonette,chaos,260,362,10,-2,6.7556390977443606,0.724233983286908,0.01866198645785735,0.1430752295102397,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",evertonette,severe,271,362,10,-2,4.7556390977443606,0.754874651810585,0.013137124579404311,0.10071795510876638,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",rook,effective,274,344,10,3.300751879699248,-10.097744360902256,0.8509316770186336,-0.02935390802587865,-0.225046628198403,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",evertonette,reaches,274,362,10,1.650375939849624,6.406015037593985,0.7632311977715878,0.01769617413699996,0.13567066838366634,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",rook,encourages,279,344,10,3.300751879699248,-6.796992481203008,0.8664596273291926,-0.019758699073264555,-0.15148335956169492,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",rook,free,285,344,10,1.650375939849624,-5.146616541353383,0.8850931677018633,-0.014961094596957509,-0.11470172524334091,Widebridge
SPAN notes 10 widebridge.txt,"with rook’s guidance, chibo looks around for any other clues and finds a loose floorboard with loose earth underneath, hiding an old metal coffer 30 gp in circulated brelish mint, which he hands over to the old man.",chibo,loose,288,669,10,-3,-9.74812030075188,0.4578696343402226,-0.01457118131652,-0.11171239009332,Widebridge
SPAN notes 10 widebridge.txt,"with rook’s guidance, chibo looks around for any other clues and finds a loose floorboard with loose earth underneath, hiding an old metal coffer 30 gp in circulated brelish mint, which he hands over to the old man.",chibo,hiding,292,669,10,-1,-10.74812030075188,0.4642289348171701,-0.01606594962743181,-0.12317228047697722,Widebridge
SPAN notes 10 widebridge.txt,evertonette leaps onto one of the necks and curses it - but fails to hit with a bonus attack from hawk’s reply.,evertonette,fails,297,362,10,-2,4.406015037593985,0.8272980501392758,0.01217131225854692,0.09331339398219306,Widebridge
SPAN notes 10 widebridge.txt,evertonette leaps onto one of the necks and curses it - but fails to hit with a bonus attack from hawk’s reply.,evertonette,attack,303,362,10,-1,3.4060150375939844,0.8440111420612814,0.009408881319320399,0.0721347567814564,Widebridge
SPAN notes 10 widebridge.txt,dane suggests that this would not make any difference - other capable groups have met their ends.,dane,capable,308,871,10,1.650375939849624,-3.7481203007518795,0.4031413612565445,-0.004303238003159448,-0.032991491357555774,Widebridge
SPAN notes 10 widebridge.txt,"rook uses the air elemental to create an air tube to the bottom, ev drops down, ties a rope around the neck, and uses the walk on water still active to float back to the surface.",rook,active,312,344,10,1.650375939849624,-3.4962406015037595,0.968944099378882,-0.010163490120650464,-0.07792009092498689,Widebridge
SPAN notes 10 widebridge.txt,"ev and rinoa leap onto the head, doing brutal damage to its eyes; persevere leaps onto the center of mass with his great sword, cleaving a giant gash nearly through the neck.",evertonette,damage,316,362,10,-3,0.4060150375939844,0.8802228412256268,0.0011215885016408408,0.008598845179246447,Widebridge
SPAN notes 10 widebridge.txt,"chibo examines the mantle further and confirms that it is empty, but that what the profusions probably thought was just old paper is actually rotted hemp from probably a rope attached to the hook.",chibo,empty,320,669,10,-1,-11.74812030075188,0.5087440381558028,-0.017560717938343618,-0.13463217086063442,Widebridge
SPAN notes 10 widebridge.txt,"chibo does a gory read the kill on the decapitated head, and rook directs the goblin interns and the aeroines to strip the skull so it can be mounted as a figurehead on the front of the ship.",rook,kill,322,344,10,-3,-6.496240601503759,1,-0.0188844203532086,-0.14478055604126594,Widebridge
SPAN notes 10 widebridge.txt,"rook uses the air elemental to create an air tube to the bottom, ev drops down, ties a rope around the neck, and uses the walk on water still active to float back to the surface.",evertonette,active,359,362,10,1.650375939849624,2.056390977443608,1,0.005680638059236486,0.0435515584541464,Widebridge
SPAN notes 10 widebridge.txt,"gose climbs back out, checking stones along the way, and chibo notes a flash of magic from xotl - his crystal is radiating some sort of magic - his head is turning away from part of the wall as if forced, but he can’t overcome this.",chibo,forced,385,669,10,-1,-12.74812030075188,0.6120826709062003,-0.019055486249255425,-0.1460920612442916,Widebridge
SPAN notes 10 widebridge.txt,"dane tells them a battle will occur in an hour, and we’d like to talk with them about it.",dane,battle,444,871,10,-1,-4.7481203007518795,0.581151832460733,-0.005451343628877015,-0.04179363448805711,Widebridge
SPAN notes 10 widebridge.txt,dane tells them we believe they are here for the same reason as us - and describes our plan in terms of exposing the creature and our responsibility to ensure the protection of the people of widebridge in whatever fashion is necessary.,dane,exposing,479,871,10,-1,-5.7481203007518795,0.6269633507853403,-0.00659944925459458,-0.05059577761855845,Widebridge
SPAN notes 10 widebridge.txt,dane tells them we believe they are here for the same reason as us - and describes our plan in terms of exposing the creature and our responsibility to ensure the protection of the people of widebridge in whatever fashion is necessary.,dane,ensure,483,871,10,1.650375939849624,-4.097744360902256,0.6321989528795812,-0.004704643353504312,-0.0360689323768664,Widebridge
SPAN notes 10 widebridge.txt,"we give him some details but don’t give details about the shell; chibo says “when you see a mist-free monster, fire on it…” gilgamon walks off thinking “that was frustratingly withheld”; chibo awakened minds him “likewise, that goes both ways.”",chibo,free,512,669,10,1.650375939849624,-11.097744360902256,0.8139904610492846,-0.016588556593276915,-0.1271789338817897,Widebridge
SPAN notes 10 widebridge.txt,"we give him some details but don’t give details about the shell; chibo says “when you see a mist-free monster, fire on it…” gilgamon walks off thinking “that was frustratingly withheld”; chibo awakened minds him “likewise, that goes both ways.”",chibo,fire,514,669,10,-2,-13.097744360902256,0.8171701112877583,-0.019578093215100532,-0.1500987146491041,Widebridge
SPAN notes 10 widebridge.txt,dane comments that any contributions will be acknowledged; gilgamon warms up to it and says “as long as it is understood that we will not be condemned for firing from brelish territory into thranish territory.”,dane,condemned,529,871,10,-2,-6.097744360902256,0.6924083769633508,-0.007000854604939445,-0.05367321863786908,Widebridge
SPAN notes 10 widebridge.txt,dane comments that any contributions will be acknowledged; gilgamon warms up to it and says “as long as it is understood that we will not be condemned for firing from brelish territory into thranish territory.”,dane,firing,531,871,10,-2,-8.097744360902256,0.6950261780104712,-0.009297065856374577,-0.07127750489887176,Widebridge
SPAN notes 10 widebridge.txt,"chibo casts hunger of hadar on it - an inky blackness, echoless, with a high dissonant chime just barely in the range of hearing, centered on the creature’s center of mass.",chibo,hunger,533,669,10,-2,-15.097744360902256,0.8473767885532592,-0.02256762983692415,-0.17301849541641848,Widebridge
SPAN notes 10 widebridge.txt,"dane casts spirit guardians - what appear to be angelic figures, including a large grizzled figure with a massive spear and a female with a shield - idealized manifestations of his family members.",dane,spirit,551,871,10,1.650375939849624,-6.447368421052632,0.7212041884816754,-0.007402259955284308,-0.056750659657179695,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",chibo,effective,563,669,10,3.300751879699248,-11.796992481203008,0.8950715421303657,-0.017633770524967125,-0.13519224069141464,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",chibo,encourages,568,669,10,3.300751879699248,-8.496240601503759,0.9030206677265501,-0.012699911213010104,-0.0973659859664108,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",chibo,free,574,669,10,1.650375939849624,-6.845864661654136,0.9125596184419714,-0.010232981557031593,-0.07845285860390888,Widebridge
SPAN notes 10 widebridge.txt,she gives inspiration to dane.,dane,inspiration,578,871,10,3.300751879699248,-3.1466165413533833,0.756544502617801,-0.0036126481531037697,-0.027696969173795567,Widebridge
SPAN notes 10 widebridge.txt,"the spiritual guardians and hunger of hadar both hit the creature, and then a tentacle drags dane off the edge of the bridge into the water.",dane,hunger,585,871,10,-2,-5.146616541353383,0.7657068062827225,-0.005908859404538901,-0.045301255434798245,Widebridge
SPAN notes 10 widebridge.txt,chibo tolls the dead destroying one of the eyes; the fallen star launches another projectile that breaks through the neck.,chibo,dead,588,669,10,-3,-9.845864661654135,0.9348171701112877,-0.014717286489767018,-0.11283252975488048,Widebridge
SPAN notes 10 widebridge.txt,chibo tolls the dead destroying one of the eyes; the fallen star launches another projectile that breaks through the neck.,chibo,destroying,589,669,10,-3,-12.845864661654135,0.9364069952305246,-0.019201591422502443,-0.14721220090585208,Widebridge
SPAN notes 10 widebridge.txt,chibo tolls the dead destroying one of the eyes; the fallen star launches another projectile that breaks through the neck.,chibo,fallen,593,669,10,-2,-14.845864661654135,0.9427662957074722,-0.02219112804432606,-0.17013198167316648,Widebridge
SPAN notes 10 widebridge.txt,"the spiritual guardians and hunger of hadar both hit the creature, and then a tentacle drags dane off the edge of the bridge into the water.",dane,drags,594,871,10,-1,-6.146616541353383,0.7774869109947644,-0.007056965030256468,-0.05410339856529959,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",dane,effective,620,871,10,3.300751879699248,-2.8458646616541357,0.8115183246073299,-0.0032673532280759307,-0.025049708081915468,Widebridge
SPAN notes 10 widebridge.txt,"once we are back together, we kind of heal folks up, and chibo wants to do a read the kill on it.",chibo,kill,620,669,10,-3,-17.845864661654137,0.985691573926868,-0.02667543297706149,-0.20451165282413808,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",dane,encourages,625,871,10,3.300751879699248,0.4548872180451127,0.8180628272251309,5.22258574104607e-4,0.004003982401468654,Widebridge
SPAN notes 10 widebridge.txt,"chibo does a gory read the kill on the decapitated head, and rook directs the goblin interns and the aeroines to strip the skull so it can be mounted as a figurehead on the front of the ship.",chibo,kill,629,669,10,-3,-20.845864661654137,1,-0.031159737909796915,-0.23889132397510968,Widebridge
SPAN notes 10 widebridge.txt,"chibo launches a couple of marginally effective eldritch blasts, but rook encourages agawa to launch a couple of bolts that free ev and dane.",dane,free,631,871,10,1.650375939849624,2.1052631578947367,0.8259162303664922,0.0024170644751948757,0.018530827643160715,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",dane,chaos,640,871,10,-2,0.10526315789473673,0.837696335078534,1.2085322375974366e-4,9.265413821580347e-4,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",dane,severe,651,871,10,-2,-1.8947368421052633,0.8520942408376964,-0.0021753580276753885,-0.016677744878844644,Widebridge
SPAN notes 10 widebridge.txt,"xotl nails it with a chaos bolt, and we ran into dinner time… ***** persevere takes some severe blows, but reaches over the bridge to cast sanctuary on dane and lays on hands on evertonette.",dane,reaches,654,871,10,1.650375939849624,-0.24436090225563922,0.856020942408377,-2.8055212658511966e-4,-0.002150899637152584,Widebridge
SPAN notes 10 widebridge.txt,"persevere tells dane that he comported himself admirably today, with courage and valor, and this was not always the expectation.",dane,courage,712,871,10,3.300751879699248,3.056390977443609,0.9319371727748691,0.003509059675595418,0.02690279084623154,Widebridge
SPAN notes 10 widebridge.txt,"persevere slides it across the table - a box that dane recognizes from growing up, but he doesn’t know what’s in it.",dane,growing,764,871,10,1.650375939849624,4.706766917293233,1,0.005403865576685687,0.0414296360879236,Widebridge
SPAN notes 11a merylsward prologue.txt,"rook and chibo head to the local lyrandar headquarters, and compare the tome star field pattern to star maps.",chibo,rook,0,478,11,0,0,0,0,0,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,the figure is dane.,dane,the,0,82,11,0,0,0,0,0,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,evertonette checks in on her brother and spends the rest of the time barding it up at the silver spigot.,evertonette,evertonette,0,126,11,0,0,0,0,0,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"rinoa receives a package containing a weapon from her past, having belonged to her fiancé during the war and lost on the field of battle when he fell - his body was recovered but the weapon was not.",rinoa,rinoa,0,75,11,0,0,0,0,0,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"a courier from house lyrandar comes by, with a letter for rook (addressed to tertius), from his sister with whom he’s been corresponding.",rook,a,0,262,11,0,0,0,0,0,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo and xotl head to the crossed quills, and madame korbala greets us.",xotl,chibo,0,690,11,0,0,0,0,0,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo and xotl head to the crossed quills, and madame korbala greets us.",xotl,greets,11,690,11,1.650375939849624,1.650375939849624,0.015942028985507246,0.002391849188187861,0.0183375104427736,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"xotl tries to leap back off to save the intern, but dane grabs him and heals him while they float gently down.",dane,save,11,82,11,3.300751879699248,3.300751879699248,0.1506849315068493,0.04025307170364937,0.30860688306131184,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"rinoa receives a package containing a weapon from her past, having belonged to her fiancé during the war and lost on the field of battle when he fell - his body was recovered but the weapon was not.",rinoa,war,16,75,11,-2,-2,0.32,-0.02666666666666667,-0.20444444444444446,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"rinoa receives a package containing a weapon from her past, having belonged to her fiancé during the war and lost on the field of battle when he fell - his body was recovered but the weapon was not.",rinoa,lost,18,75,11,-3,-5,0.36,-0.06666666666666667,-0.5111111111111111,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"rinoa receives a package containing a weapon from her past, having belonged to her fiancé during the war and lost on the field of battle when he fell - his body was recovered but the weapon was not.",rinoa,battle,22,75,11,-1,-6,0.44,-0.08,-0.6133333333333334,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",dane,bless,27,82,11,3.300751879699248,6.601503759398496,0.3698630136986301,0.08050614340729874,0.6172137661226237,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",dane,demand,36,82,11,-1,5.601503759398496,0.4931506849315068,0.06831102145607922,0.523717831163274,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo and xotl head to the crossed quills, and madame korbala greets us.",chibo,greets,41,478,11,1.650375939849624,1.650375939849624,0.08686440677966102,0.003452669330229339,0.026470464865091598,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"everyone’s convinced rosa’s telling the truth, but dane casts zone of truth.",dane,convinced,45,82,11,1.650375939849624,7.2518796992481205,0.6164383561643836,0.08843755730790391,0.67802127269393,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"rinoa brings it to chibo to learn more about it - his eyes of the rune keeper can spot some faint bloody fingerprints, probably from a human male, are not part of the enchantment of the weapon, but exude a faint hint of necromantic magic.",rinoa,bloody,50,75,11,-3,-9,1,-0.12,-0.92,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,she sets him up with a cup of tea and sets him up in an easy chair while he reads it and then she attends to chibo.,chibo,easy,55,478,11,1.650375939849624,3.300751879699248,0.11652542372881355,0.006905338660458678,0.052940929730183196,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",evertonette,bless,55,126,11,3.300751879699248,3.300751879699248,0.4365079365079365,0.026196443489676573,0.2008394000875204,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"at night, chibo and rook work on observing the stars; chibo sketches the thirteen symbols on some cards, and asks rook to name his favorite moons in order to assign a moon to each symbol.",rook,favorite,61,262,11,3.300751879699248,3.300751879699248,0.23828125,0.012598289617172702,0.09658688706499072,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",evertonette,demand,64,126,11,-1,2.300751879699248,0.5079365079365079,0.018259935553168637,0.13999283924095957,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,dane snaps a thorn whip at her and drags her back to the ground - and follows that with a spiritual weapon.,dane,drags,73,82,11,-1,6.2518796992481205,1,0.0762424353566844,0.5845253377345804,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"xotl asks about toby, and one of the goblins says he hasn’t been around for months, and they’re done with him - and if xotl acts like a victim he’ll be treated like one.",xotl,victim,78,690,11,-3,-1.349624060150376,0.11304347826086956,-0.001955976898768661,-0.014995822890559734,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"cut to the bar - playing cards, chibo is able to use soul witness on them - one is deathly afraid of snakes, another is terrified of heights.",chibo,cut,96,478,11,-1,2.300751879699248,0.2033898305084746,0.0048132884512536575,0.03690187812627804,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"shortly after this, while rook and chibo are on deck of the rising tide, a pigeon lands and says in a deep voice, “take to the air - your friend is in trouble!”",rook,trouble,97,262,11,-2,1.300751879699248,0.37890625,0.0049647018309131605,0.0380627140370009,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"xotl then, getting up to go get some beer, casually casts phantasmal force on the snake-fearing guy, a giant snake with xotl’s face.",xotl,fearing,98,690,11,-2,-3.3496240601503757,0.14202898550724638,-0.004854527623406341,-0.03721804511278195,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,rook then leaps off the ship and attacks with his whip at one of the creatures in the phantasmal force.,rook,attacks,105,262,11,-1,0.3007518796992481,0.41015625,0.0011479079377833897,0.008800627523005988,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"ev tries to block her, as a grapple, and she is unusually strong and deflects it.",evertonette,block,107,126,11,-1,1.300751879699248,0.8492063492063492,0.0103234276166607,0.0791462783943987,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"cut to the bar - playing cards, chibo is able to use soul witness on them - one is deathly afraid of snakes, another is terrified of heights.",chibo,afraid,112,478,11,-2,0.3007518796992481,0.23728813559322035,6.291880328436152e-4,0.004823774918467717,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the guy freaks right out, and xotl tells him “don’t fuck with me!”",xotl,fuck,115,690,11,-4,-7.349624060150376,0.16666666666666666,-0.010651629072681704,-0.0816624895572264,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"cut to the bar - playing cards, chibo is able to use soul witness on them - one is deathly afraid of snakes, another is terrified of heights.",chibo,terrified,116,478,11,-3,-2.699248120300752,0.2457627118644068,-0.0056469625947714475,-0.04329337989324777,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"ev tries to block her, as a grapple, and she is unusually strong and deflects it.",evertonette,strong,116,126,11,3.300751879699248,4.601503759398496,0.9206349206349206,0.036519871106337275,0.27998567848191913,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,meanwhile chibo is telling about their adventures including soaring high above the oceans and the giant snake they fought.,chibo,adventures,124,478,11,3.300751879699248,0.6015037593984962,0.2627118644067797,0.0012583760656872305,0.009647549836935434,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"over the course of a few days, xotl terrorizes these guys - including paralyzing one guy and suspending him tied up hung from a light post high above the street.",xotl,terrorizes,126,690,11,-3,-10.349624060150376,0.1826086956521739,-0.014999455159638226,-0.11499582289055973,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"ev attempts to knock her out, but fails.",evertonette,fails,126,126,11,-2,2.601503759398496,1,0.0206468552333214,0.1582925567887974,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",rook,bless,141,262,11,3.300751879699248,3.601503759398496,0.55078125,0.013746197554956093,0.10538751458799672,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"xotl tells him not to fuck with him, and suggests that he go enter the fighting pit, with two several-hundred-pound boars fighting each other.",xotl,fuck,150,690,11,-4,-14.349624060150376,0.21739130434782608,-0.020796556608913587,-0.15944026733500416,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",rook,demand,150,262,11,-1,2.601503759398496,0.5859375,0.009929403661826321,0.0761254280740018,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"rinoa brings it to chibo to learn more about it - his eyes of the rune keeper can spot some faint bloody fingerprints, probably from a human male, are not part of the enchantment of the weapon, but exude a faint hint of necromantic magic.",chibo,bloody,154,478,11,-3,-2.398496240601504,0.326271186440678,-0.005017774561927832,-0.03846960497478005,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"as the boars attack uda, xotl drops the suggestion then blasts the two boars with chaos bolts of acid.",xotl,attack,171,690,11,-1,-15.349624060150376,0.24782608695652175,-0.02224583197123243,-0.1705513784461153,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"as the boars attack uda, xotl drops the suggestion then blasts the two boars with chaos bolts of acid.",xotl,chaos,180,690,11,-2,-17.349624060150376,0.2608695652173913,-0.02514438269587011,-0.1927736006683375,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo starts placing magic mouths around the deck of the ship, with instructions to challenge any unfamiliar people approaching the deck if there are fewer than two legates on deck.",chibo,challenge,184,478,11,-1,-3.398496240601504,0.3898305084745763,-0.007109824771132853,-0.054508656578685206,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo launches a couple of warning shots… i.e. misses… she claims to surrender, and rook says, “show us your real face.”",rook,warning,194,262,11,-3,-0.3984962406015038,0.7578125,-0.0015209780175629915,-0.011660831467982935,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"visiting uda the next day, uda freezes and tells xotl everyone knows xotl is not to be fucked with.",xotl,fucked,199,690,11,-4,-21.349624060150376,0.28840579710144926,-0.030941484145145474,-0.23721804511278197,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"at night, chibo and rook work on observing the stars; chibo sketches the thirteen symbols on some cards, and asks rook to name his favorite moons in order to assign a moon to each symbol.",chibo,favorite,216,478,11,3.300751879699248,-0.09774436090225569,0.4576271186440678,-2.0448611067417507e-4,-0.0015677268485020089,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,xotl doesn’t admit to his actions over the past few days… we all have a fantastic time.,xotl,admit,230,690,11,-1,-22.349624060150376,0.3333333333333333,-0.03239075950746431,-0.24832915622389307,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,xotl doesn’t admit to his actions over the past few days… we all have a fantastic time.,xotl,fantastic,243,690,11,6.601503759398496,-15.74812030075188,0.3521739130434783,-0.022823362754712872,-0.17497911445279868,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"shortly after this, while rook and chibo are on deck of the rising tide, a pigeon lands and says in a deep voice, “take to the air - your friend is in trouble!”",chibo,trouble,252,478,11,-2,-2.0977443609022557,0.5338983050847458,-0.004388586529084217,-0.03364583005631233,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo suggests that while it may be painful, it is super cool, but that it may be removable if rook so desires.",rook,super,255,262,11,4.951127819548872,4.552631578947368,0.99609375,0.017376456408196062,0.13321949912950315,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo suggests that while it may be painful, it is super cool, but that it may be removable if rook so desires.",rook,cool,256,262,11,1.650375939849624,6.203007518796992,1,0.023675601216782412,0.1815129426619985,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"***** the next day, after rosa had been out for an hour or so, she comes running back with news of a shipment of fresh chanterelles at the docks, and recruits xotl to help procure them.",xotl,fresh,267,690,11,1.650375939849624,-14.097744360902256,0.3869565217391304,-0.02043151356652501,-0.15664160401002508,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo leaps over the deck without a feather fall token, right at xotl, and just before colliding casts thunder step to bring the two of them back to the deck of the ship.",chibo,colliding,269,478,11,-1,-3.0977443609022557,0.5699152542372882,-0.006480636738289238,-0.04968488166021749,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"safely on board the ship, chibo hexes the orc and hits with an eldritch blast.",chibo,safely,280,478,11,1.650375939849624,-1.4473684210526316,0.5932203389830508,-0.0030279674080598987,-0.02321441679512589,Merylsward Prologue
